in_deg_centrality,[19. 14. 22.]
89,"[0.8682634730538922, 0.8892215568862275, 0.9161676646706587, 0.8922155688622755, 0.8682634730538922, 0.8832335329341318, 0.8712574850299402, 0.8502994011976048, 0.8862275449101796, 0.8592814371257484, 0.8798798798798799, 0.8918918918918919, 0.8828828828828829, 0.8648648648648649, 0.8798798798798799, 0.8528528528528528, 0.8918918918918919, 0.9069069069069069, 0.8528528528528528, 0.8738738738738738, 0.8738738738738738, 0.8648648648648649, 0.8768768768768769, 0.8708708708708709, 0.8498498498498499, 0.8918918918918919, 0.8858858858858859, 0.8558558558558559, 0.8918918918918919, 0.8528528528528528]"
90,"[0.8712574850299402, 0.8922155688622755, 0.9191616766467066, 0.8922155688622755, 0.8652694610778443, 0.8772455089820359, 0.8712574850299402, 0.8622754491017964, 0.8802395209580839, 0.8562874251497006, 0.8738738738738738, 0.8888888888888888, 0.8798798798798799, 0.8588588588588588, 0.8768768768768769, 0.8558558558558559, 0.8858858858858859, 0.9069069069069069, 0.8588588588588588, 0.8678678678678678, 0.8798798798798799, 0.8558558558558559, 0.8888888888888888, 0.8648648648648649, 0.8438438438438438, 0.8948948948948949, 0.8918918918918919, 0.8558558558558559, 0.8978978978978979, 0.8528528528528528]"
91,"[0.8712574850299402, 0.8802395209580839, 0.9101796407185628, 0.8952095808383234, 0.8652694610778443, 0.874251497005988, 0.8772455089820359, 0.8592814371257484, 0.8682634730538922, 0.8562874251497006, 0.8768768768768769, 0.8918918918918919, 0.8738738738738738, 0.8588588588588588, 0.8888888888888888, 0.8528528528528528, 0.8858858858858859, 0.9009009009009009, 0.8558558558558559, 0.8708708708708709, 0.8708708708708709, 0.8558558558558559, 0.8828828828828829, 0.8588588588588588, 0.8408408408408409, 0.8918918918918919, 0.8888888888888888, 0.8588588588588588, 0.8978978978978979, 0.8498498498498499]"
92,"[0.874251497005988, 0.8862275449101796, 0.9221556886227545, 0.8982035928143712, 0.8592814371257484, 0.8802395209580839, 0.874251497005988, 0.8652694610778443, 0.874251497005988, 0.8622754491017964, 0.8768768768768769, 0.8948948948948949, 0.8828828828828829, 0.8648648648648649, 0.8918918918918919, 0.8498498498498499, 0.8858858858858859, 0.9099099099099099, 0.8558558558558559, 0.8678678678678678, 0.8768768768768769, 0.8558558558558559, 0.8888888888888888, 0.8618618618618619, 0.8498498498498499, 0.8978978978978979, 0.8948948948948949, 0.8678678678678678, 0.9039039039039038, 0.8588588588588588]"
93,"[0.8652694610778443, 0.8892215568862275, 0.9191616766467066, 0.8952095808383234, 0.874251497005988, 0.8802395209580839, 0.874251497005988, 0.8622754491017964, 0.8892215568862275, 0.8652694610778443, 0.8828828828828829, 0.8918918918918919, 0.8858858858858859, 0.8678678678678678, 0.8858858858858859, 0.8408408408408409, 0.8858858858858859, 0.9099099099099099, 0.8678678678678678, 0.8708708708708709, 0.8798798798798799, 0.8558558558558559, 0.8858858858858859, 0.8678678678678678, 0.8498498498498499, 0.8948948948948949, 0.8948948948948949, 0.8678678678678678, 0.8948948948948949, 0.8558558558558559]"
94,"[0.8682634730538922, 0.8922155688622755, 0.9161676646706587, 0.8952095808383234, 0.8772455089820359, 0.8892215568862275, 0.8712574850299402, 0.8592814371257484, 0.8922155688622755, 0.8622754491017964, 0.8768768768768769, 0.8948948948948949, 0.8738738738738738, 0.8648648648648649, 0.8888888888888888, 0.8558558558558559, 0.8918918918918919, 0.9069069069069069, 0.8588588588588588, 0.8768768768768769, 0.8768768768768769, 0.8528528528528528, 0.8888888888888888, 0.8678678678678678, 0.8558558558558559, 0.8978978978978979, 0.8948948948948949, 0.8618618618618619, 0.8948948948948949, 0.8558558558558559]"
95,"[0.8652694610778443, 0.8922155688622755, 0.9161676646706587, 0.8922155688622755, 0.8712574850299402, 0.8862275449101796, 0.8712574850299402, 0.8712574850299402, 0.8892215568862275, 0.8682634730538922, 0.8828828828828829, 0.8918918918918919, 0.8828828828828829, 0.8708708708708709, 0.8918918918918919, 0.8528528528528528, 0.8858858858858859, 0.9069069069069069, 0.8558558558558559, 0.8678678678678678, 0.8768768768768769, 0.8648648648648649, 0.8828828828828829, 0.8618618618618619, 0.8528528528528528, 0.8918918918918919, 0.8918918918918919, 0.8738738738738738, 0.8978978978978979, 0.8618618618618619]"
96,"[0.8682634730538922, 0.8952095808383234, 0.9161676646706587, 0.8982035928143712, 0.8592814371257484, 0.8772455089820359, 0.874251497005988, 0.8712574850299402, 0.8832335329341318, 0.8652694610778443, 0.8768768768768769, 0.8858858858858859, 0.8888888888888888, 0.8708708708708709, 0.8798798798798799, 0.8528528528528528, 0.8888888888888888, 0.9099099099099099, 0.8588588588588588, 0.8708708708708709, 0.8798798798798799, 0.8678678678678678, 0.8828828828828829, 0.8708708708708709, 0.8468468468468469, 0.8978978978978979, 0.8948948948948949, 0.8618618618618619, 0.8978978978978979, 0.8618618618618619]"
97,"[0.8652694610778443, 0.8952095808383234, 0.9251497005988024, 0.8982035928143712, 0.8712574850299402, 0.8832335329341318, 0.8802395209580839, 0.8712574850299402, 0.8922155688622755, 0.8712574850299402, 0.8828828828828829, 0.8918918918918919, 0.8798798798798799, 0.8828828828828829, 0.8918918918918919, 0.8558558558558559, 0.8888888888888888, 0.9069069069069069, 0.8618618618618619, 0.8708708708708709, 0.8798798798798799, 0.8648648648648649, 0.8858858858858859, 0.8798798798798799, 0.8528528528528528, 0.8918918918918919, 0.8948948948948949, 0.8828828828828829, 0.8948948948948949, 0.8618618618618619]"
98,"[0.8712574850299402, 0.8892215568862275, 0.9191616766467066, 0.8982035928143712, 0.8682634730538922, 0.8802395209580839, 0.8682634730538922, 0.8682634730538922, 0.8922155688622755, 0.8652694610778443, 0.8828828828828829, 0.8948948948948949, 0.8858858858858859, 0.8678678678678678, 0.8948948948948949, 0.8558558558558559, 0.8888888888888888, 0.9099099099099099, 0.8528528528528528, 0.8708708708708709, 0.8798798798798799, 0.8588588588588588, 0.8918918918918919, 0.8738738738738738, 0.8498498498498499, 0.8918918918918919, 0.8858858858858859, 0.8678678678678678, 0.8978978978978979, 0.8558558558558559]"
99,"[0.874251497005988, 0.8862275449101796, 0.9221556886227545, 0.8982035928143712, 0.8802395209580839, 0.874251497005988, 0.8772455089820359, 0.8622754491017964, 0.8772455089820359, 0.874251497005988, 0.8858858858858859, 0.8948948948948949, 0.8828828828828829, 0.8708708708708709, 0.8828828828828829, 0.8528528528528528, 0.8948948948948949, 0.9069069069069069, 0.8588588588588588, 0.8738738738738738, 0.8798798798798799, 0.8648648648648649, 0.8888888888888888, 0.8738738738738738, 0.8558558558558559, 0.9009009009009009, 0.8828828828828829, 0.8738738738738738, 0.8978978978978979, 0.8558558558558559]"
betweeness_centrality,[18. 14. 19.]
0,"[0.10179640718562874, 0.10179640718562874, 0.10778443113772455, 0.11676646706586827, 0.09281437125748503, 0.1377245508982036, 0.0748502994011976, 0.10179640718562874, 0.11377245508982035, 0.08982035928143713, 0.17117117117117117, 0.17417417417417416, 0.14114114114114115, 0.17717717717717718, 0.11411411411411411, 0.08708708708708708, 0.1111111111111111, 0.12012012012012012, 0.1111111111111111, 0.10810810810810811, 0.0960960960960961, 0.1021021021021021, 0.16516516516516516, 0.08408408408408409, 0.0960960960960961, 0.12012012012012012, 0.08108108108108109, 0.06306306306306306, 0.08708708708708708, 0.0960960960960961]"
1,"[0.5269461077844312, 0.4940119760479042, 0.5299401197604791, 0.6227544910179641, 0.49101796407185627, 0.5, 0.44011976047904194, 0.562874251497006, 0.4820359281437126, 0.47604790419161674, 0.4894894894894895, 0.5015015015015015, 0.5435435435435435, 0.4894894894894895, 0.5645645645645646, 0.5855855855855856, 0.5315315315315315, 0.4894894894894895, 0.5495495495495496, 0.5225225225225225, 0.6156156156156156, 0.4954954954954955, 0.5735735735735735, 0.48348348348348347, 0.5075075075075075, 0.4954954954954955, 0.5465465465465466, 0.48348348348348347, 0.6096096096096096, 0.5255255255255256]"
2,"[0.592814371257485, 0.5958083832335329, 0.5718562874251497, 0.6317365269461078, 0.5988023952095808, 0.5778443113772455, 0.6107784431137725, 0.6107784431137725, 0.592814371257485, 0.5688622754491018, 0.6456456456456456, 0.6096096096096096, 0.6246246246246246, 0.5615615615615616, 0.6456456456456456, 0.5825825825825826, 0.6036036036036037, 0.6486486486486487, 0.5885885885885885, 0.5795795795795796, 0.6546546546546547, 0.5585585585585585, 0.6516516516516516, 0.6126126126126126, 0.5975975975975976, 0.5945945945945946, 0.6036036036036037, 0.5855855855855856, 0.6336336336336337, 0.5885885885885885]"
3,"[0.6017964071856288, 0.6347305389221557, 0.6317365269461078, 0.6706586826347305, 0.6497005988023952, 0.6017964071856288, 0.6197604790419161, 0.6407185628742516, 0.6107784431137725, 0.5958083832335329, 0.6546546546546547, 0.6336336336336337, 0.6396396396396397, 0.5975975975975976, 0.6816816816816816, 0.6246246246246246, 0.6546546546546547, 0.6546546546546547, 0.6576576576576577, 0.6216216216216216, 0.6546546546546547, 0.6156156156156156, 0.6786786786786787, 0.6426426426426426, 0.6366366366366366, 0.6366366366366366, 0.6606606606606606, 0.6246246246246246, 0.6636636636636637, 0.6216216216216216]"
4,"[0.6347305389221557, 0.6646706586826348, 0.6377245508982036, 0.6916167664670658, 0.6676646706586826, 0.6407185628742516, 0.6317365269461078, 0.6676646706586826, 0.6317365269461078, 0.6107784431137725, 0.6816816816816816, 0.6696696696696697, 0.6516516516516516, 0.6396396396396397, 0.7027027027027027, 0.6516516516516516, 0.6846846846846847, 0.6786786786786787, 0.6786786786786787, 0.6516516516516516, 0.6726726726726727, 0.6606606606606606, 0.6966966966966966, 0.6516516516516516, 0.6696696696696697, 0.6546546546546547, 0.6846846846846847, 0.6726726726726727, 0.7057057057057057, 0.6546546546546547]"
5,"[0.6826347305389222, 0.688622754491018, 0.6616766467065869, 0.7125748502994012, 0.6706586826347305, 0.6736526946107785, 0.6526946107784432, 0.6796407185628742, 0.6586826347305389, 0.6287425149700598, 0.6966966966966966, 0.6936936936936937, 0.6606606606606606, 0.6516516516516516, 0.7207207207207207, 0.6576576576576577, 0.7057057057057057, 0.6936936936936937, 0.6996996996996997, 0.6756756756756757, 0.6936936936936937, 0.6546546546546547, 0.7207207207207207, 0.6816816816816816, 0.7027027027027027, 0.6846846846846847, 0.7027027027027027, 0.6876876876876877, 0.7447447447447447, 0.6516516516516516]"
6,"[0.6706586826347305, 0.718562874251497, 0.6736526946107785, 0.7035928143712575, 0.7125748502994012, 0.6766467065868264, 0.6706586826347305, 0.6946107784431138, 0.6706586826347305, 0.6317365269461078, 0.6996996996996997, 0.6756756756756757, 0.6936936936936937, 0.6816816816816816, 0.7207207207207207, 0.6696696696696697, 0.7177177177177178, 0.7147147147147147, 0.7057057057057057, 0.6666666666666666, 0.6906906906906907, 0.6546546546546547, 0.7297297297297297, 0.6816816816816816, 0.6906906906906907, 0.6936936936936937, 0.7117117117117117, 0.6726726726726727, 0.7477477477477478, 0.6696696696696697]"
7,"[0.6976047904191617, 0.7365269461077845, 0.6946107784431138, 0.7305389221556886, 0.7245508982035929, 0.7065868263473054, 0.6916167664670658, 0.7125748502994012, 0.6646706586826348, 0.6796407185628742, 0.7087087087087087, 0.7027027027027027, 0.7027027027027027, 0.7027027027027027, 0.7507507507507507, 0.6846846846846847, 0.7267267267267268, 0.7357357357357357, 0.7237237237237237, 0.6936936936936937, 0.7267267267267268, 0.6696696696696697, 0.7357357357357357, 0.7087087087087087, 0.7177177177177178, 0.7027027027027027, 0.7267267267267268, 0.6906906906906907, 0.7627627627627628, 0.7057057057057057]"
8,"[0.6826347305389222, 0.7335329341317365, 0.7005988023952096, 0.7335329341317365, 0.7215568862275449, 0.7035928143712575, 0.6946107784431138, 0.7275449101796407, 0.6766467065868264, 0.6646706586826348, 0.7237237237237237, 0.7027027027027027, 0.7057057057057057, 0.7087087087087087, 0.7537537537537538, 0.6996996996996997, 0.7327327327327328, 0.7447447447447447, 0.7147147147147147, 0.7027027027027027, 0.7177177177177178, 0.6906906906906907, 0.7447447447447447, 0.7207207207207207, 0.7147147147147147, 0.7237237237237237, 0.7297297297297297, 0.6966966966966966, 0.7687687687687688, 0.6936936936936937]"
9,"[0.6826347305389222, 0.7335329341317365, 0.7035928143712575, 0.7425149700598802, 0.7215568862275449, 0.7155688622754491, 0.6976047904191617, 0.7275449101796407, 0.6796407185628742, 0.6706586826347305, 0.7177177177177178, 0.7087087087087087, 0.6996996996996997, 0.7117117117117117, 0.7627627627627628, 0.7087087087087087, 0.7237237237237237, 0.7447447447447447, 0.7267267267267268, 0.7057057057057057, 0.7387387387387387, 0.7027027027027027, 0.7387387387387387, 0.7147147147147147, 0.7177177177177178, 0.7147147147147147, 0.7357357357357357, 0.7027027027027027, 0.7597597597597597, 0.7057057057057057]"
10,"[0.6916167664670658, 0.7335329341317365, 0.7125748502994012, 0.781437125748503, 0.7305389221556886, 0.7275449101796407, 0.7245508982035929, 0.7335329341317365, 0.6706586826347305, 0.7035928143712575, 0.7387387387387387, 0.7447447447447447, 0.7237237237237237, 0.7087087087087087, 0.7627627627627628, 0.7087087087087087, 0.7477477477477478, 0.7387387387387387, 0.7417417417417418, 0.7297297297297297, 0.7477477477477478, 0.6996996996996997, 0.7567567567567568, 0.7267267267267268, 0.7177177177177178, 0.7177177177177178, 0.7537537537537538, 0.7117117117117117, 0.7717717717717718, 0.7177177177177178]"
11,"[0.688622754491018, 0.7455089820359282, 0.7005988023952096, 0.7724550898203593, 0.7365269461077845, 0.7365269461077845, 0.718562874251497, 0.7425149700598802, 0.6856287425149701, 0.7035928143712575, 0.7327327327327328, 0.7507507507507507, 0.7297297297297297, 0.7177177177177178, 0.7597597597597597, 0.7117117117117117, 0.7327327327327328, 0.7537537537537538, 0.7387387387387387, 0.7297297297297297, 0.7447447447447447, 0.6996996996996997, 0.7477477477477478, 0.7237237237237237, 0.7207207207207207, 0.7237237237237237, 0.7417417417417418, 0.7237237237237237, 0.7687687687687688, 0.7027027027027027]"
12,"[0.6916167664670658, 0.7365269461077845, 0.7125748502994012, 0.7634730538922155, 0.7215568862275449, 0.7365269461077845, 0.7125748502994012, 0.7455089820359282, 0.688622754491018, 0.7125748502994012, 0.7267267267267268, 0.7387387387387387, 0.7237237237237237, 0.7177177177177178, 0.7597597597597597, 0.7117117117117117, 0.7417417417417418, 0.7447447447447447, 0.7387387387387387, 0.7327327327327328, 0.7477477477477478, 0.6966966966966966, 0.7537537537537538, 0.7267267267267268, 0.7327327327327328, 0.7327327327327328, 0.7507507507507507, 0.7147147147147147, 0.7687687687687688, 0.7057057057057057]"
13,"[0.6916167664670658, 0.7425149700598802, 0.7275449101796407, 0.7425149700598802, 0.7514970059880239, 0.7425149700598802, 0.7245508982035929, 0.7514970059880239, 0.6706586826347305, 0.7215568862275449, 0.7327327327327328, 0.7387387387387387, 0.7507507507507507, 0.7237237237237237, 0.7627627627627628, 0.7147147147147147, 0.7537537537537538, 0.7537537537537538, 0.7507507507507507, 0.7477477477477478, 0.7567567567567568, 0.6966966966966966, 0.7507507507507507, 0.7417417417417418, 0.7387387387387387, 0.7267267267267268, 0.7597597597597597, 0.7117117117117117, 0.7687687687687688, 0.7207207207207207]"
14,"[0.7005988023952096, 0.7485029940119761, 0.7395209580838323, 0.7544910179640718, 0.7604790419161677, 0.7455089820359282, 0.718562874251497, 0.7455089820359282, 0.6856287425149701, 0.7215568862275449, 0.7417417417417418, 0.7507507507507507, 0.7567567567567568, 0.7177177177177178, 0.7747747747747747, 0.7117117117117117, 0.7567567567567568, 0.7717717717717718, 0.7507507507507507, 0.7687687687687688, 0.7447447447447447, 0.7057057057057057, 0.7477477477477478, 0.7357357357357357, 0.7447447447447447, 0.7447447447447447, 0.7657657657657657, 0.7207207207207207, 0.7777777777777778, 0.7327327327327328]"
15,"[0.6946107784431138, 0.7514970059880239, 0.7514970059880239, 0.7664670658682635, 0.7724550898203593, 0.7574850299401198, 0.7365269461077845, 0.7544910179640718, 0.688622754491018, 0.7275449101796407, 0.7537537537537538, 0.7537537537537538, 0.7567567567567568, 0.7237237237237237, 0.7867867867867868, 0.7207207207207207, 0.7747747747747747, 0.7687687687687688, 0.7657657657657657, 0.7657657657657657, 0.7657657657657657, 0.7117117117117117, 0.7627627627627628, 0.7477477477477478, 0.7447447447447447, 0.7357357357357357, 0.7687687687687688, 0.7297297297297297, 0.7777777777777778, 0.7297297297297297]"
16,"[0.6976047904191617, 0.7604790419161677, 0.7485029940119761, 0.7604790419161677, 0.7694610778443114, 0.7455089820359282, 0.7305389221556886, 0.7544910179640718, 0.688622754491018, 0.7395209580838323, 0.7507507507507507, 0.7507507507507507, 0.7567567567567568, 0.7267267267267268, 0.7867867867867868, 0.7237237237237237, 0.7657657657657657, 0.7777777777777778, 0.7597597597597597, 0.7687687687687688, 0.7687687687687688, 0.7117117117117117, 0.7657657657657657, 0.7447447447447447, 0.7507507507507507, 0.7387387387387387, 0.7687687687687688, 0.7117117117117117, 0.7807807807807807, 0.7477477477477478]"
17,"[0.7005988023952096, 0.7634730538922155, 0.7455089820359282, 0.7784431137724551, 0.781437125748503, 0.7544910179640718, 0.7365269461077845, 0.7664670658682635, 0.718562874251497, 0.7425149700598802, 0.7687687687687688, 0.7657657657657657, 0.7537537537537538, 0.7297297297297297, 0.7897897897897898, 0.7297297297297297, 0.7687687687687688, 0.7867867867867868, 0.7777777777777778, 0.7687687687687688, 0.7777777777777778, 0.7267267267267268, 0.7717717717717718, 0.7537537537537538, 0.7567567567567568, 0.7537537537537538, 0.7807807807807807, 0.7357357357357357, 0.7897897897897898, 0.7567567567567568]"
18,"[0.7035928143712575, 0.7634730538922155, 0.7694610778443114, 0.781437125748503, 0.8023952095808383, 0.7604790419161677, 0.7395209580838323, 0.7694610778443114, 0.7215568862275449, 0.7425149700598802, 0.7717717717717718, 0.7687687687687688, 0.7747747747747747, 0.7477477477477478, 0.7957957957957958, 0.7177177177177178, 0.7837837837837838, 0.7837837837837838, 0.7777777777777778, 0.7747747747747747, 0.7837837837837838, 0.7267267267267268, 0.7717717717717718, 0.7597597597597597, 0.7477477477477478, 0.7657657657657657, 0.7897897897897898, 0.7297297297297297, 0.7867867867867868, 0.7747747747747747]"
