eigenvector_centrality,"[0, 5, 6, 10, 19]"
90,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0274, device='cuda:0'), tensor(0.0265, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0326, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
91,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0274, device='cuda:0'), tensor(0.0397, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
92,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0275, device='cuda:0'), tensor(0.0266, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
93,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0275, device='cuda:0'), tensor(0.0397, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0221, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
94,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0275, device='cuda:0'), tensor(0.0266, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
95,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0276, device='cuda:0'), tensor(0.0397, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0221, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
96,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0115, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0276, device='cuda:0'), tensor(0.0266, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0328, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
97,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0277, device='cuda:0'), tensor(0.0398, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0222, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
98,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0115, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0277, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0328, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
99,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0278, device='cuda:0'), tensor(0.0398, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0222, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
