eigenvector_centrality,"[11, 6, 17, 2, 3]"
90,"[tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0347, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0092, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0405, device='cuda:0'), tensor(0.0376, device='cuda:0'), tensor(0.0189, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0089, device='cuda:0'), tensor(0.0087, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0437, device='cuda:0'), tensor(0.0238, device='cuda:0'), tensor(0.0067, device='cuda:0')]"
91,"[tensor(0.0063, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0347, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0185, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0173, device='cuda:0'), tensor(0.0189, device='cuda:0'), tensor(0.0392, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0186, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0412, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0450, device='cuda:0'), tensor(0.0073, device='cuda:0')]"
92,"[tensor(0.0075, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0347, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0094, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0378, device='cuda:0'), tensor(0.0190, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0090, device='cuda:0'), tensor(0.0089, device='cuda:0'), tensor(0.0178, device='cuda:0'), tensor(0.0440, device='cuda:0'), tensor(0.0240, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
93,"[tensor(0.0063, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0349, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0190, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0174, device='cuda:0'), tensor(0.0191, device='cuda:0'), tensor(0.0393, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0189, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0413, device='cuda:0'), tensor(0.0234, device='cuda:0'), tensor(0.0452, device='cuda:0'), tensor(0.0075, device='cuda:0')]"
94,"[tensor(0.0075, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0350, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0095, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0380, device='cuda:0'), tensor(0.0190, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0091, device='cuda:0'), tensor(0.0179, device='cuda:0'), tensor(0.0442, device='cuda:0'), tensor(0.0241, device='cuda:0'), tensor(0.0065, device='cuda:0')]"
95,"[tensor(0.0063, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0350, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0195, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0174, device='cuda:0'), tensor(0.0191, device='cuda:0'), tensor(0.0394, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0192, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0414, device='cuda:0'), tensor(0.0235, device='cuda:0'), tensor(0.0455, device='cuda:0'), tensor(0.0075, device='cuda:0')]"
96,"[tensor(0.0076, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0350, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0407, device='cuda:0'), tensor(0.0381, device='cuda:0'), tensor(0.0191, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0092, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0179, device='cuda:0'), tensor(0.0444, device='cuda:0'), tensor(0.0242, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
97,"[tensor(0.0064, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0351, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0199, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0175, device='cuda:0'), tensor(0.0192, device='cuda:0'), tensor(0.0394, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0194, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0415, device='cuda:0'), tensor(0.0236, device='cuda:0'), tensor(0.0457, device='cuda:0'), tensor(0.0075, device='cuda:0')]"
98,"[tensor(0.0076, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0260, device='cuda:0'), tensor(0.0352, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0306, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0408, device='cuda:0'), tensor(0.0382, device='cuda:0'), tensor(0.0191, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0093, device='cuda:0'), tensor(0.0094, device='cuda:0'), tensor(0.0180, device='cuda:0'), tensor(0.0446, device='cuda:0'), tensor(0.0243, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
99,"[tensor(0.0064, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0261, device='cuda:0'), tensor(0.0352, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0307, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0203, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0175, device='cuda:0'), tensor(0.0193, device='cuda:0'), tensor(0.0395, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0197, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0416, device='cuda:0'), tensor(0.0237, device='cuda:0'), tensor(0.0459, device='cuda:0'), tensor(0.0076, device='cuda:0')]"
